# # Time trace: 25-Feb-2021 (14:30:13.372322)
# Time [s]                     Counts in Roi                     Mean in Roi                     Std Roi
3.575981883332133293e-01   ,   2.470700000000000000e+04   ,   2.272953081876724735e+00   ,   3.314115613624030399e+00
3.675981871783733368e-01   ,   2.824500000000000000e+04   ,   2.598436062557497817e+00   ,   3.545786379628620644e+00
3.775981869548559189e-01   ,   2.511900000000000000e+04   ,   2.310855565777369058e+00   ,   3.370615746411554703e+00
3.875981867313385010e-01   ,   2.795300000000000000e+04   ,   2.571573137074516957e+00   ,   3.558213687477879361e+00
3.975981855764985085e-01   ,   2.994800000000000000e+04   ,   2.755105795768169052e+00   ,   3.628240601808571331e+00
4.075981853529810905e-01   ,   2.540500000000000000e+04   ,   2.337166513339466345e+00   ,   3.346822694160290990e+00
4.175981851294636726e-01   ,   2.452700000000000000e+04   ,   2.256393744250229982e+00   ,   3.328564321863327180e+00
4.275981849059462547e-01   ,   2.806700000000000000e+04   ,   2.582060717571297292e+00   ,   3.509276730089334606e+00
4.375981837511062622e-01   ,   3.689000000000000000e+04   ,   3.393744250229990822e+00   ,   3.946570187818727149e+00
4.475981835275888443e-01   ,   2.667900000000000000e+04   ,   2.454369825206991873e+00   ,   3.425442811889514161e+00
4.575981833040714264e-01   ,   2.607400000000000000e+04   ,   2.398712051517939425e+00   ,   3.433264168252771587e+00
4.675981821492314339e-01   ,   2.666900000000000000e+04   ,   2.453449862005519844e+00   ,   3.436370563875495332e+00
4.775981819257140160e-01   ,   2.783900000000000000e+04   ,   2.561085556577737066e+00   ,   3.535246877758371209e+00
4.875981817021965981e-01   ,   2.919800000000000000e+04   ,   2.686108555657773511e+00   ,   3.592783864389751169e+00
4.975981805473566055e-01   ,   2.765200000000000000e+04   ,   2.543882244710211626e+00   ,   3.487084438504162165e+00
5.075981803238391876e-01   ,   3.334600000000000000e+04   ,   3.067709291628335055e+00   ,   3.823090716624464314e+00
5.175981801003217697e-01   ,   2.555300000000000000e+04   ,   2.350781968721251225e+00   ,   3.375427580032867247e+00
5.275981789454817772e-01   ,   2.857100000000000000e+04   ,   2.628426862925482776e+00   ,   3.546824591455496556e+00
5.375981787219643593e-01   ,   2.639700000000000000e+04   ,   2.428426862925483043e+00   ,   3.434038930502347764e+00
5.475981784984469414e-01   ,   2.584200000000000000e+04   ,   2.377368905243790298e+00   ,   3.384281441994493989e+00
5.575981773436069489e-01   ,   3.137000000000000000e+04   ,   2.885924563017479461e+00   ,   3.723622921221033000e+00
5.675981771200895309e-01   ,   3.394600000000000000e+04   ,   3.122907083716651488e+00   ,   3.823038139974728633e+00
5.775981768965721130e-01   ,   3.279100000000000000e+04   ,   3.016651333946642310e+00   ,   3.798028662492987984e+00
5.875981757417321205e-01   ,   2.847400000000000000e+04   ,   2.619503219871205157e+00   ,   3.549236611720694157e+00
5.975981755182147026e-01   ,   2.811500000000000000e+04   ,   2.586476540938362323e+00   ,   3.553225364696131816e+00
6.075981752946972847e-01   ,   3.109400000000000000e+04   ,   2.860533578656853759e+00   ,   3.716179212546784072e+00
6.175981741398572922e-01   ,   3.204400000000000000e+04   ,   2.947930082796688112e+00   ,   3.768612545440388484e+00
6.275981739163398743e-01   ,   3.131500000000000000e+04   ,   2.880864765409383743e+00   ,   3.755262726924035732e+00
6.375981736928224564e-01   ,   2.596600000000000000e+04   ,   2.388776448942042219e+00   ,   3.441227273089809024e+00
6.475981725379824638e-01   ,   2.650100000000000000e+04   ,   2.437994480220791349e+00   ,   3.436153209007785314e+00
6.575981723144650459e-01   ,   2.896100000000000000e+04   ,   2.664305427782888813e+00   ,   3.607388545258949364e+00
6.675981720909476280e-01   ,   3.083100000000000000e+04   ,   2.836338546458141874e+00   ,   3.658562894624548090e+00
6.775981709361076355e-01   ,   2.440500000000000000e+04   ,   2.245170193192272290e+00   ,   3.287421616768628319e+00
6.875981707125902176e-01   ,   3.155900000000000000e+04   ,   2.903311867525299128e+00   ,   3.736556778216073127e+00
6.975981704890727997e-01   ,   2.855600000000000000e+04   ,   2.627046918123275177e+00   ,   3.545162014352839730e+00
7.075981702655553818e-01   ,   2.862800000000000000e+04   ,   2.633670653173873166e+00   ,   3.527227209649923978e+00
7.175981691107153893e-01   ,   2.898500000000000000e+04   ,   2.666513339466421328e+00   ,   3.528437643465433204e+00
7.275981688871979713e-01   ,   2.848900000000000000e+04   ,   2.620883164673413201e+00   ,   3.524505609358189684e+00
7.375981686636805534e-01   ,   2.947200000000000000e+04   ,   2.711315547378104984e+00   ,   3.604072471487037355e+00
7.475981675088405609e-01   ,   2.640100000000000000e+04   ,   2.428794848206071944e+00   ,   3.387166471799511580e+00
7.575981672853231430e-01   ,   2.907200000000000000e+04   ,   2.674517019319227362e+00   ,   3.585933384070447261e+00
7.675981670618057251e-01   ,   2.770300000000000000e+04   ,   2.548574057037718443e+00   ,   3.486336226612966271e+00
7.775981659069657326e-01   ,   2.604500000000000000e+04   ,   2.396044158233670451e+00   ,   3.382650005224847156e+00
7.875981656834483147e-01   ,   2.896400000000000000e+04   ,   2.664581416743330156e+00   ,   3.602884766771669245e+00
7.975981654599308968e-01   ,   2.911100000000000000e+04   ,   2.678104875804967921e+00   ,   3.644666794169119761e+00
8.075981643050909042e-01   ,   2.786500000000000000e+04   ,   2.563477460901563809e+00   ,   3.513748794885346527e+00
8.175981640815734863e-01   ,   2.880600000000000000e+04   ,   2.650045998160073690e+00   ,   3.614124073986835217e+00
8.275981638580560684e-01   ,   2.759800000000000000e+04   ,   2.538914443422263023e+00   ,   3.504905737812437305e+00
8.375981627032160759e-01   ,   2.914600000000000000e+04   ,   2.681324747010119580e+00   ,   3.585210715082210786e+00
8.475981624796986580e-01   ,   3.722800000000000000e+04   ,   3.424839006439742484e+00   ,   3.984769687635847824e+00
8.575981622561812401e-01   ,   2.554300000000000000e+04   ,   2.349862005519779196e+00   ,   3.361485340977833136e+00
8.675981611013412476e-01   ,   3.276600000000000000e+04   ,   3.014351425942962237e+00   ,   3.787256037819865639e+00
8.775981608778238297e-01   ,   2.645400000000000000e+04   ,   2.433670653173872989e+00   ,   3.425319390837759492e+00
8.875981606543064117e-01   ,   2.812300000000000000e+04   ,   2.587212511499540124e+00   ,   3.525290706681420971e+00
8.975981594994664192e-01   ,   3.488700000000000000e+04   ,   3.209475620975160925e+00   ,   3.871391830082245633e+00
9.075981592759490013e-01   ,   3.104800000000000000e+04   ,   2.856301747930082957e+00   ,   3.669205290479942594e+00
9.175981590524315834e-01   ,   2.640600000000000000e+04   ,   2.429254829806807514e+00   ,   3.452198171283134442e+00
9.275981588289141655e-01   ,   2.982200000000000000e+04   ,   2.743514259429622903e+00   ,   3.634989395798887024e+00
9.375981576740741730e-01   ,   3.036400000000000000e+04   ,   2.793376264949401833e+00   ,   3.647962255730486270e+00
9.475981574505567551e-01   ,   2.896000000000000000e+04   ,   2.664213431462741699e+00   ,   3.553408758042496896e+00
9.575981572270393372e-01   ,   2.753700000000000000e+04   ,   2.533302667893284177e+00   ,   3.550236713336119898e+00
9.675981560721993446e-01   ,   3.031100000000000000e+04   ,   2.788500459981600788e+00   ,   3.606122292791825057e+00
9.775981558486819267e-01   ,   3.012800000000000000e+04   ,   2.771665133394664249e+00   ,   3.645254667092047374e+00
9.875981556251645088e-01   ,   2.842200000000000000e+04   ,   2.614719411223551226e+00   ,   3.540597053770296210e+00
9.975981544703245163e-01   ,   2.692500000000000000e+04   ,   2.477000919963201486e+00   ,   3.495637315561995973e+00
1.007598154246807098e+00   ,   2.560800000000000000e+04   ,   2.355841766329346942e+00   ,   3.407438208830091853e+00
1.017598154023289680e+00   ,   3.141400000000000000e+04   ,   2.889972401103956035e+00   ,   3.701318880180437088e+00
1.027598152868449688e+00   ,   3.202800000000000000e+04   ,   2.946458141674332953e+00   ,   3.737362497751619994e+00
1.037598152644932270e+00   ,   3.311400000000000000e+04   ,   3.046366145354185928e+00   ,   3.773590398439185201e+00
1.047598152421414852e+00   ,   3.167900000000000000e+04   ,   2.914351425942962148e+00   ,   3.745850340382536725e+00
1.057598151266574860e+00   ,   3.364100000000000000e+04   ,   3.094848206071757257e+00   ,   3.807647506108784885e+00
1.067598151043057442e+00   ,   3.606700000000000000e+04   ,   3.318031278748850177e+00   ,   3.938949535985922790e+00
1.077598150819540024e+00   ,   3.252000000000000000e+04   ,   2.991720331186752624e+00   ,   3.768767875564934755e+00
1.087598149664700031e+00   ,   3.550000000000000000e+04   ,   3.265869365225391174e+00   ,   3.967411377592737765e+00
1.097598149441182613e+00   ,   2.869600000000000000e+04   ,   2.639926402943882255e+00   ,   3.536206106611734068e+00
1.107598149217665195e+00   ,   3.085400000000000000e+04   ,   2.838454461821527275e+00   ,   3.674476551034068894e+00
1.117598148062825203e+00   ,   2.898300000000000000e+04   ,   2.666329346826127100e+00   ,   3.592704154371842318e+00
1.127598147839307785e+00   ,   2.940800000000000000e+04   ,   2.705427782888684352e+00   ,   3.602421496766982756e+00
1.137598147615790367e+00   ,   3.311600000000000000e+04   ,   3.046550137994480156e+00   ,   3.798010005618201568e+00
1.147598146460950375e+00   ,   3.576500000000000000e+04   ,   3.290248390064397288e+00   ,   3.926641791871196219e+00
1.157598146237432957e+00   ,   3.081400000000000000e+04   ,   2.834774609015639157e+00   ,   3.693740885515346850e+00
1.167598146013915539e+00   ,   3.364200000000000000e+04   ,   3.094940202391904371e+00   ,   3.816971997069803724e+00
1.177598144859075546e+00   ,   3.123700000000000000e+04   ,   2.873689052437902625e+00   ,   3.712724273829987265e+00
1.187598144635558128e+00   ,   3.380700000000000000e+04   ,   3.110119595216191524e+00   ,   3.834971826407599149e+00
1.197598144412040710e+00   ,   2.849200000000000000e+04   ,   2.621159153633854544e+00   ,   3.521153494443525656e+00
1.207598144188523293e+00   ,   3.499500000000000000e+04   ,   3.219411223551058132e+00   ,   3.940889184565562697e+00
1.217598143033683300e+00   ,   3.142400000000000000e+04   ,   2.890892364305427620e+00   ,   3.733147946694641561e+00
1.227598142810165882e+00   ,   2.842100000000000000e+04   ,   2.614627414903403668e+00   ,   3.583498342647854606e+00
1.237598142586648464e+00   ,   2.879300000000000000e+04   ,   2.648850045998159874e+00   ,   3.564062944978086733e+00
1.247598141431808472e+00   ,   2.759800000000000000e+04   ,   2.538914443422263023e+00   ,   3.451691040443543912e+00
1.257598141208291054e+00   ,   3.128900000000000000e+04   ,   2.878472861085556556e+00   ,   3.684379401974006818e+00
1.267598140984773636e+00   ,   3.089400000000000000e+04   ,   2.842134314627414948e+00   ,   3.645580587259885430e+00
1.277598139829933643e+00   ,   3.521600000000000000e+04   ,   3.239742410303587672e+00   ,   3.922234302125264804e+00
1.287598139606416225e+00   ,   2.657400000000000000e+04   ,   2.444710211591536453e+00   ,   3.437392076916408801e+00
1.297598139382898808e+00   ,   3.233700000000000000e+04   ,   2.974885004599816085e+00   ,   3.758365628739114506e+00
1.307598138228058815e+00   ,   3.586600000000000000e+04   ,   3.299540018399263808e+00   ,   3.885252679153987199e+00
1.317598138004541397e+00   ,   3.067700000000000000e+04   ,   2.822171113155473865e+00   ,   3.679792111964971468e+00
1.327598137781023979e+00   ,   3.215300000000000000e+04   ,   2.957957681692732432e+00   ,   3.741187580620430886e+00
1.337598136626183987e+00   ,   2.565300000000000000e+04   ,   2.359981600735970630e+00   ,   3.413491172799774542e+00
1.347598136402666569e+00   ,   3.022200000000000000e+04   ,   2.780312787488500526e+00   ,   3.671283762552476126e+00
1.357598136179149151e+00   ,   3.210500000000000000e+04   ,   2.953541858325666958e+00   ,   3.760120212782728011e+00
1.367598135024309158e+00   ,   2.937100000000000000e+04   ,   2.702023919043238465e+00   ,   3.606314806464976819e+00
1.377598134800791740e+00   ,   2.812000000000000000e+04   ,   2.586936522539098338e+00   ,   3.547332010984396877e+00
1.387598134577274323e+00   ,   2.880600000000000000e+04   ,   2.650045998160073690e+00   ,   3.532511309598029836e+00
1.397598133422434330e+00   ,   2.821500000000000000e+04   ,   2.595676172953081728e+00   ,   3.530651651427608950e+00
1.407598133198916912e+00   ,   2.577100000000000000e+04   ,   2.370837166513339422e+00   ,   3.378569772222554057e+00
1.417598132975399494e+00   ,   2.608300000000000000e+04   ,   2.399540018399263896e+00   ,   3.403469706662113570e+00
1.427598132751882076e+00   ,   2.909800000000000000e+04   ,   2.676908923643054106e+00   ,   3.588124439785352227e+00
1.437598131597042084e+00   ,   3.225400000000000000e+04   ,   2.967249310027598952e+00   ,   3.786947281203370430e+00
1.447598131373524666e+00   ,   3.506400000000000000e+04   ,   3.225758969641214335e+00   ,   3.896522492356575995e+00
1.457598131150007248e+00   ,   3.121300000000000000e+04   ,   2.871481140754369665e+00   ,   3.707763792589901630e+00
1.467598129995167255e+00   ,   3.342200000000000000e+04   ,   3.074701011959521502e+00   ,   3.830269011071505858e+00
1.477598129771649837e+00   ,   3.070200000000000000e+04   ,   2.824471021159153494e+00   ,   3.660840924558071308e+00
1.487598129548132420e+00   ,   2.787800000000000000e+04   ,   2.564673413063477625e+00   ,   3.492560559699169787e+00
1.497598128393292427e+00   ,   3.109900000000000000e+04   ,   2.860993560257589774e+00   ,   3.733990188724301884e+00
1.507598128169775009e+00   ,   2.960800000000000000e+04   ,   2.723827046918123163e+00   ,   3.596468276763108651e+00
1.517598127946257591e+00   ,   3.203600000000000000e+04   ,   2.947194112235510755e+00   ,   3.681172284137691708e+00
1.527598126791417599e+00   ,   2.866600000000000000e+04   ,   2.637166513339466611e+00   ,   3.570952327742715759e+00
1.537598126567900181e+00   ,   2.978600000000000000e+04   ,   2.740202391904323687e+00   ,   3.584572015844346815e+00
1.547598126344382763e+00   ,   3.033100000000000000e+04   ,   2.790340386384544402e+00   ,   3.631701187872118375e+00
1.557598125189542770e+00   ,   2.949500000000000000e+04   ,   2.713431462741490385e+00   ,   3.596818831184618315e+00
1.567598124966025352e+00   ,   2.941100000000000000e+04   ,   2.705703771849126138e+00   ,   3.587717296146602397e+00
1.577598124742507935e+00   ,   2.911900000000000000e+04   ,   2.678840846366145279e+00   ,   3.567999362041872402e+00
1.587598123587667942e+00   ,   3.263600000000000000e+04   ,   3.002391904323827188e+00   ,   3.764599764929766224e+00
1.597598123364150524e+00   ,   3.604500000000000000e+04   ,   3.316007359705611890e+00   ,   3.935981666130926815e+00
1.607598123140633106e+00   ,   2.943800000000000000e+04   ,   2.708187672493100440e+00   ,   3.621035995853989498e+00
1.617598121985793114e+00   ,   2.786500000000000000e+04   ,   2.563477460901563809e+00   ,   3.549669906417241450e+00
1.627598121762275696e+00   ,   3.271200000000000000e+04   ,   3.009383624655013634e+00   ,   3.759282199564167204e+00
1.637598121538758278e+00   ,   2.510200000000000000e+04   ,   2.309291628334866786e+00   ,   3.328809340188257249e+00
1.647598120383918285e+00   ,   3.035800000000000000e+04   ,   2.792824287028518704e+00   ,   3.651736997616302105e+00
1.657598120160400867e+00   ,   3.358400000000000000e+04   ,   3.089604415823366867e+00   ,   3.846200592421957332e+00
1.667598119936883450e+00   ,   3.270500000000000000e+04   ,   3.008739650413983391e+00   ,   3.778895660554661529e+00
1.677598118782043457e+00   ,   3.089100000000000000e+04   ,   2.841858325666973162e+00   ,   3.634030539685797478e+00
1.687598118558526039e+00   ,   3.725600000000000000e+04   ,   3.427414903403863899e+00   ,   3.987517671574765110e+00
1.697598118335008621e+00   ,   2.973400000000000000e+04   ,   2.735418583256669756e+00   ,   3.624777553628431015e+00
1.707598118111491203e+00   ,   2.637500000000000000e+04   ,   2.426402943882244756e+00   ,   3.423075307218258700e+00
1.717598116956651211e+00   ,   2.471100000000000000e+04   ,   2.273321067157313635e+00   ,   3.359493586567092738e+00
1.727598116733133793e+00   ,   2.791000000000000000e+04   ,   2.567617295308187497e+00   ,   3.514614006975238514e+00
1.737598116509616375e+00   ,   3.501000000000000000e+04   ,   3.220791168353265732e+00   ,   1.101270530446096529e+01
1.747598115354776382e+00   ,   3.229200000000000000e+04   ,   2.970745170193192397e+00   ,   3.803217262034537249e+00
1.757598115131258965e+00   ,   3.202300000000000000e+04   ,   2.945998160073596939e+00   ,   3.744180408201432719e+00
1.767598114907741547e+00   ,   2.763100000000000000e+04   ,   2.541950321987120454e+00   ,   3.469997185139118034e+00
1.777598113752901554e+00   ,   3.481200000000000000e+04   ,   3.202575896964121593e+00   ,   3.884438416298682473e+00
1.787598113529384136e+00   ,   2.967900000000000000e+04   ,   2.730358785648574038e+00   ,   3.625863873853297559e+00
1.797598113305866718e+00   ,   3.022400000000000000e+04   ,   2.780496780128794754e+00   ,   3.651495456992481792e+00
1.807598112151026726e+00   ,   3.355200000000000000e+04   ,   3.086660533578656995e+00   ,   3.858184835892238596e+00
1.817598111927509308e+00   ,   3.253800000000000000e+04   ,   2.993376264949402010e+00   ,   3.701630997478998264e+00
1.827598111703991890e+00   ,   3.359100000000000000e+04   ,   3.090248390064397555e+00   ,   3.826245326187025952e+00
1.837598110549151897e+00   ,   3.180000000000000000e+04   ,   2.925482980680772727e+00   ,   3.752676336767239551e+00
1.847598110325634480e+00   ,   2.860800000000000000e+04   ,   2.631830726770929108e+00   ,   3.569813471538332728e+00
1.857598110102117062e+00   ,   3.124800000000000000e+04   ,   2.874701011959521768e+00   ,   3.701181377055053456e+00
1.867598108947277069e+00   ,   2.704200000000000000e+04   ,   2.487764489420423164e+00   ,   3.462346714657798419e+00
1.877598108723759651e+00   ,   3.116500000000000000e+04   ,   2.867065317387304635e+00   ,   3.648655527150684197e+00
1.887598108500242233e+00   ,   3.062000000000000000e+04   ,   2.816927322907083919e+00   ,   3.658309408069364110e+00
1.897598107345402241e+00   ,   3.005500000000000000e+04   ,   2.764949402023919145e+00   ,   3.664650572685879570e+00
1.907598107121884823e+00   ,   3.032200000000000000e+04   ,   2.789512419503219931e+00   ,   3.638878336635314348e+00
1.917598106898367405e+00   ,   3.196500000000000000e+04   ,   2.940662373505059879e+00   ,   3.740658124490344516e+00
1.927598106674849987e+00   ,   2.825600000000000000e+04   ,   2.599448022079116960e+00   ,   3.577528720616832913e+00
1.937598105520009995e+00   ,   3.335400000000000000e+04   ,   3.068445262189512412e+00   ,   3.821922392600698881e+00
1.947598105296492577e+00   ,   2.818900000000000000e+04   ,   2.593284268629254985e+00   ,   3.560967351382066770e+00
1.957598105072975159e+00   ,   2.952100000000000000e+04   ,   2.715823367065317573e+00   ,   3.564276118438304053e+00
1.967598103918135166e+00   ,   3.132200000000000000e+04   ,   2.881508739650413986e+00   ,   3.695385910095538851e+00
1.977598103694617748e+00   ,   3.196200000000000000e+04   ,   2.940386384544618092e+00   ,   3.736433545143753587e+00
1.987598103471100330e+00   ,   2.997200000000000000e+04   ,   2.757313707451702012e+00   ,   1.894860572763027307e+01
1.997598102316260338e+00   ,   2.991000000000000000e+04   ,   2.751609935602576051e+00   ,   3.661949687391016450e+00
2.007598102092742920e+00   ,   3.026100000000000000e+04   ,   2.783900643974241085e+00   ,   3.681693225374400580e+00
2.017598101869225502e+00   ,   3.895400000000000000e+04   ,   3.583624655013799565e+00   ,   5.685788908280900777e+00
2.027598100714385509e+00   ,   5.066500000000000000e+04   ,   4.660993560257590040e+00   ,   1.048616629896038610e+01
2.037598100490868092e+00   ,   4.307000000000000000e+04   ,   3.962281508739650349e+00   ,   9.483964752940210019e+00
2.047598100267350674e+00   ,   4.472800000000000000e+04   ,   4.114811407543697896e+00   ,   5.768412505197445306e+00
2.057598099112510681e+00   ,   4.679800000000000000e+04   ,   4.305243790248390212e+00   ,   1.484403182057813808e+01
2.067598098888993263e+00   ,   5.003100000000000000e+04   ,   4.602667893284269063e+00   ,   1.036754597007812073e+01
2.077598098665475845e+00   ,   4.854300000000000000e+04   ,   4.465777368905243350e+00   ,   6.141499006290861651e+00
2.087598097510635853e+00   ,   4.707700000000000000e+04   ,   4.330910763569456812e+00   ,   1.316681841152953858e+01
2.097598097287118435e+00   ,   4.706100000000000000e+04   ,   4.329438822447102098e+00   ,   8.403493379126818041e+00
2.107598097063601017e+00   ,   4.823400000000000000e+04   ,   4.437350505979760662e+00   ,   1.049846370543298590e+01
2.117598095908761024e+00   ,   4.599500000000000000e+04   ,   4.231370745170193182e+00   ,   5.496817700887400626e+00
2.127598095685243607e+00   ,   5.526100000000000000e+04   ,   5.083808647654094237e+00   ,   1.455535590407198043e+01
2.137598095461726189e+00   ,   5.257700000000000000e+04   ,   4.836890524379025003e+00   ,   1.971416679192611809e+01
2.147598094306886196e+00   ,   4.881800000000000000e+04   ,   4.491076356945722381e+00   ,   5.034093829219130178e+00
2.157598094083368778e+00   ,   5.356500000000000000e+04   ,   4.927782888684452800e+00   ,   1.258028973961345187e+01
2.167598093859851360e+00   ,   5.008600000000000000e+04   ,   4.607727690892364336e+00   ,   1.116020063785923533e+01
2.177598092705011368e+00   ,   4.288300000000000000e+04   ,   3.945078196872124909e+00   ,   1.089397853514279824e+01
2.187598092481493950e+00   ,   5.050400000000000000e+04   ,   4.646182152713891789e+00   ,   6.224496939429974063e+00
2.197598092257976532e+00   ,   4.774500000000000000e+04   ,   4.392364305427783222e+00   ,   5.119883549997365613e+00
2.207598092034459114e+00   ,   5.366600000000000000e+04   ,   4.937074517019318876e+00   ,   1.668529796732670434e+01
2.217598090879619122e+00   ,   3.683100000000000000e+04   ,   3.388316467341306204e+00   ,   1.085694346309079705e+01
2.227598090656101704e+00   ,   3.716300000000000000e+04   ,   3.418859245630174737e+00   ,   5.045386771846169793e+00
2.237598090432584286e+00   ,   3.041100000000000000e+04   ,   2.797700091996320193e+00   ,   4.241145790645128422e+00
2.247598089277744293e+00   ,   3.100500000000000000e+04   ,   2.852345906163753497e+00   ,   3.646021072034256516e+00
2.257598089054226875e+00   ,   3.429000000000000000e+04   ,   3.154553817847286279e+00   ,   3.872132284100906041e+00
2.267598088830709457e+00   ,   3.194900000000000000e+04   ,   2.939190432382704721e+00   ,   3.751857005715223625e+00
2.277598087675869465e+00   ,   3.551900000000000000e+04   ,   3.267617295308187675e+00   ,   3.868497319067308648e+00
2.287598087452352047e+00   ,   3.699100000000000000e+04   ,   3.403035878564857342e+00   ,   3.986676289788160688e+00
2.297598087228834629e+00   ,   3.538000000000000000e+04   ,   3.254829806807727710e+00   ,   3.873721071971416574e+00
2.307598086073994637e+00   ,   3.519700000000000000e+04   ,   3.237994480220791171e+00   ,   3.939670483884238017e+00
2.317598085850477219e+00   ,   3.013300000000000000e+04   ,   2.772125114995400263e+00   ,   3.644993212707642982e+00
2.327598085626959801e+00   ,   3.300800000000000000e+04   ,   3.036614535418583394e+00   ,   3.829813653856566358e+00
2.337598084472119808e+00   ,   3.553700000000000000e+04   ,   3.269273229070837061e+00   ,   3.940505541732673755e+00
2.347598084248602390e+00   ,   3.513300000000000000e+04   ,   3.232106715731370539e+00   ,   3.910514625031594527e+00
2.357598084025084972e+00   ,   3.753400000000000000e+04   ,   3.452989880404783829e+00   ,   4.037741426345246687e+00
2.367598082870244980e+00   ,   8.143400000000000000e+04   ,   7.491628334866605066e+00   ,   1.397665532366946728e+01
2.377598082646727562e+00   ,   9.095000000000000000e+04   ,   8.367065317387304191e+00   ,   1.298507886662097022e+01
2.387598082423210144e+00   ,   1.100720000000000000e+05   ,   1.012621895124195071e+01   ,   1.722532855017145792e+01
2.397598081268370152e+00   ,   1.020940000000000000e+05   ,   9.392272309107635664e+00   ,   1.009067150462982099e+01
2.407598081044852734e+00   ,   9.649500000000000000e+04   ,   8.877184912603496514e+00   ,   1.487037224591693452e+01
2.417598080821335316e+00   ,   8.338500000000000000e+04   ,   7.671113155473781475e+00   ,   1.557239445743877226e+01
