Scintillator file for SINPA FILDSIM
Scintilator stl file: scintillator
File by jansen
0.000486775965 0.016187194820 0.015749034880
0.000486033380 0.016260555270 0.015572260860
0.000486457318 0.016437244420 0.015499029160
0.000485132754 0.018851594920 0.015499034880
0.000484896183 0.019101533890 0.015432048800
0.000484530836 0.019284610750 0.015249032970
0.000484495640 0.019351694110 0.014999031070
0.000485348076 0.019351810460 0.006706131935
0.000486058444 0.019313634870 0.006514794827
0.000485969931 0.019205291750 0.006352582932
0.000487766385 0.016998046880 0.004145477295
0.000487219572 0.016835954670 0.004037089348
0.000487902105 0.016644569400 0.003999036074
0.000487692922 0.015651703830 0.003999036312
0.000488060623 0.015401741980 0.003932049274
0.000488444269 0.015218577380 0.003749032736
0.000488450289 0.015151705740 0.003499034166
0.000488648355 0.015151705740 0.001518645048
0.000488631219 0.015084718700 0.001268646359
0.000489180505 0.014351719860 -0.000000961293
0.000489338934 0.013618641850 0.001268653989
0.000489388526 0.013551630970 0.001518654346
0.000489190489 0.013551630970 0.003499035358
0.000489009559 0.013484682080 0.003749037504
0.000489376843 0.013301619530 0.003932049274
0.000488775134 0.013051740650 0.003999035120
0.000489638686 0.012058768270 0.003999035358
0.000489358574 0.011867466930 0.004037101269
0.000489724696 0.011705187800 0.004145483494
0.000491082847 0.009497958183 0.006352593422
0.000490959942 0.009389600754 0.006514806271
0.000490561038 0.009351544380 0.006706149101
0.000489714444 0.009351457596 0.014999035840
0.000489725709 0.009418415070 0.015249047280
0.000490263254 0.009601321220 0.015432051660
0.000489909172 0.009851356506 0.015499038700
0.000488685817 0.012265596390 0.015499040600
0.000488041580 0.012442494390 0.015572257040
0.000488317341 0.012515645980 0.015749035840
0.000488006234 0.012442494390 0.015925816540
0.000488635808 0.012265596390 0.015999041560
-0.000007875603 0.005153630257 0.015999000550
-0.000007343476 0.004821796894 0.015942367550
-0.000007575777 0.004527717590 0.015778881070
-0.000007023475 0.004304323673 0.015527068140
-0.000007637497 0.004177326202 0.015215437890
